23/11/2023 12:00,03772,WMO,SYNOP,1,708,1011,4,5,250,15,NA,NA,NA,1,NA,NA,NA,NA,60,4500,1025.8,1,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,8.8,10.8,76.7,1022.7,NA,NA,NA,NA,NA,0.7,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 12:01,NA,0.7,1
23/11/2023 13:00,03772,WMO,SYNOP,1,708,1011,4,5,250,15,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1024.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8.8,11.1,73.3,1021.5,NA,NA,NA,NA,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 13:01,NA,1,1
23/11/2023 14:00,03772,WMO,SYNOP,1,708,1011,4,5,260,15,NA,NA,NA,0,NA,NA,NA,NA,250,4000,1023.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8.5,11,71.4,1020.7,NA,NA,NA,NA,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 14:01,NA,0.9,1
23/11/2023 15:00,03772,WMO,SYNOP,1,708,1011,4,5,260,13,NA,NA,NA,0,NA,NA,NA,NA,250,4500,1023.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,8.5,10.9,72.2,1020.4,NA,NA,NA,NA,NA,1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 15:01,NA,0.5,1
23/11/2023 16:00,03772,WMO,SYNOP,1,708,1011,4,5,260,15,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,8.3,10.2,77.3,1020,NA,NA,NA,NA,NA,0.5,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 16:01,NA,0,1
23/11/2023 17:00,03772,WMO,SYNOP,1,708,1011,4,5,260,15,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,8.1,9.7,81,1019.9,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 17:01,NA,0.2,1
23/11/2023 18:00,03772,WMO,SYNOP,1,708,1011,4,5,250,13,NA,NA,NA,8,NA,NA,NA,NA,250,3000,1022.8,8,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,8.2,9.4,85,1019.7,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 18:01,NA,0,1
23/11/2023 19:00,03772,WMO,SYNOP,1,708,1011,4,5,270,11,NA,NA,NA,8,NA,NA,NA,NA,250,2500,1023.1,8,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,8.4,9.7,84.1,1020,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 19:01,NA,0,1
23/11/2023 20:00,03772,WMO,SYNOP,1,708,1011,4,5,270,9,NA,NA,NA,8,NA,NA,NA,NA,60,3000,1022.4,1,NA,63,8,NA,570,NA,NA,NA,NA,NA,NA,NA,11,8.6,9.8,85.4,1019.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 20:01,NA,0,1
23/11/2023 21:00,03772,WMO,SYNOP,1,708,1011,4,5,270,8,NA,NA,NA,4,NA,NA,NA,NA,30,3000,1022.5,3,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,8.8,9.9,86.9,1019.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 21:02,NA,0,1
23/11/2023 22:00,03772,WMO,SYNOP,1,708,1011,4,5,250,12,NA,NA,NA,8,NA,NA,NA,NA,30,3000,1021.9,7,NA,54,6,NA,102,NA,NA,NA,NA,NA,NA,NA,10.9,9,10,88.3,1018.8,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 22:01,NA,0,1
23/11/2023 23:00,03772,WMO,SYNOP,1,708,1011,4,7,320,5,23,NA,NA,8,NA,NA,NA,NA,30,3000,1022.6,8,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,9.6,10.7,86.5,1019.6,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/11/2023 23:01,NA,0,1
24/11/2023 00:00,03772,WMO,SYNOP,1,708,1011,4,7,310,6,22,NA,NA,8,NA,NA,NA,NA,30,NA,1022.7,1,NA,48,8,NA,81,NA,NA,NA,NA,NA,NA,NA,10.9,8.4,9.7,84.3,1019.7,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 00:02,NA,0,1
24/11/2023 01:00,03772,WMO,SYNOP,1,708,1011,4,6,310,11,NA,NA,NA,7,NA,NA,NA,NA,100,3500,1022.4,7,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,5.7,8.4,71.3,1019.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 01:01,NA,0,1
24/11/2023 02:00,03772,WMO,SYNOP,1,708,1011,4,5,300,11,NA,NA,NA,4,NA,NA,NA,NA,100,2700,1022.5,4,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,4.6,7.8,67.3,1019.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 02:01,NA,0,1
24/11/2023 03:00,03772,WMO,SYNOP,1,708,1011,4,5,280,9,NA,NA,NA,8,NA,NA,NA,NA,100,2200,1022.2,8,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,4.1,7.3,66.8,1019.1,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 03:01,NA,0,1
24/11/2023 04:00,03772,WMO,SYNOP,1,708,1011,4,5,280,9,NA,NA,NA,8,NA,NA,NA,NA,100,2300,1021.4,8,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,3.7,7.3,64.2,1018.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 04:01,NA,0,1
24/11/2023 05:00,03772,WMO,SYNOP,1,708,1011,4,5,290,9,NA,NA,NA,8,NA,NA,NA,NA,100,2300,1021,8,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.6,7.2,64.4,1018,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 05:01,NA,0,1
24/11/2023 06:00,03772,WMO,SYNOP,1,708,1011,4,5,310,11,NA,NA,NA,8,NA,NA,NA,NA,100,1900,1020.9,8,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,3.6,7.1,65.2,1017.8,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 06:03,NA,0,1
24/11/2023 07:00,03772,WMO,SYNOP,1,708,1011,4,5,300,9,NA,NA,NA,8,NA,NA,NA,NA,100,2200,1021,8,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,3.8,7.2,66.3,1017.9,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 07:01,NA,0,1
24/11/2023 08:00,03772,WMO,SYNOP,1,708,1011,4,5,300,9,NA,NA,NA,8,NA,NA,NA,NA,100,1800,1021.2,8,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,5,7.2,76.3,1018.1,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 08:01,NA,0.1,1
24/11/2023 09:00,03772,WMO,SYNOP,1,708,1011,4,7,310,6,61,NA,NA,8,NA,NA,NA,NA,30,1500,1021.1,8,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,5.3,7.2,78.9,1018,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 09:02,NA,0,1
24/11/2023 10:00,03772,WMO,SYNOP,1,708,1011,4,7,310,10,22,NA,NA,8,NA,NA,NA,NA,60,3000,1020.9,8,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.6,6.7,68.8,1017.9,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 10:01,NA,0,1
24/11/2023 11:00,03772,WMO,SYNOP,1,708,1011,4,6,330,12,NA,NA,NA,8,NA,NA,NA,NA,100,3500,1021,8,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,2.4,6.2,63.5,1017.9,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 11:01,NA,0,1
24/11/2023 12:00,03772,WMO,SYNOP,1,708,1011,4,5,340,13,NA,NA,NA,8,NA,NA,NA,NA,100,4500,1020.9,8,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,-1.5,4.6,49.7,1017.8,NA,NA,NA,NA,NA,0.2,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 12:01,NA,0.2,1
24/11/2023 13:00,03772,WMO,SYNOP,1,708,1011,4,5,350,11,NA,NA,NA,7,NA,NA,NA,NA,100,5500,1020.7,7,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-1.4,4.4,51.4,1017.6,NA,NA,NA,NA,NA,0.4,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 13:01,NA,0.3,1
24/11/2023 14:00,03772,WMO,SYNOP,1,708,1011,4,5,320,9,NA,NA,NA,3,NA,NA,NA,NA,100,5500,1021,3,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,-1.9,3.9,51.5,1017.9,NA,NA,NA,NA,NA,0.5,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 14:01,NA,0.3,1
24/11/2023 15:00,03772,WMO,SYNOP,1,708,1011,4,5,340,11,NA,NA,NA,5,NA,NA,NA,NA,100,5000,1021.4,5,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,-2.8,3.6,48.9,1018.3,NA,NA,NA,NA,NA,0.7,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 15:01,NA,0.5,1
24/11/2023 16:00,03772,WMO,SYNOP,1,708,1011,4,5,340,5,NA,NA,NA,0,NA,NA,NA,NA,250,5000,1021.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,-2.6,3.2,52.1,1018.7,NA,NA,NA,NA,NA,0.5,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 16:01,NA,0,1
24/11/2023 17:00,03772,WMO,SYNOP,1,708,1011,4,5,310,3,NA,NA,NA,0,NA,NA,NA,NA,250,4000,1022.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,-2.2,2.5,59.3,1019.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 17:01,NA,0.1,1
24/11/2023 18:00,03772,WMO,SYNOP,1,708,1011,4,5,310,4,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,-1.9,2.1,63.8,1019.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 18:01,NA,0,1
24/11/2023 19:00,03772,WMO,SYNOP,1,708,1011,4,5,340,6,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,-1.7,2.3,63.8,1019.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 19:01,NA,0,1
24/11/2023 20:00,03772,WMO,SYNOP,1,708,1011,4,5,330,7,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.8,1.9,65.8,1019.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 20:01,NA,0,1
24/11/2023 21:00,03772,WMO,SYNOP,1,708,1011,4,5,310,6,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,-2.2,1.6,65.3,1019.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 21:02,NA,0,1
24/11/2023 22:00,03772,WMO,SYNOP,1,708,1011,4,5,310,6,NA,NA,NA,0,NA,NA,NA,NA,250,4000,1022.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,-2,1.6,66.4,1019.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 22:01,NA,0,1
24/11/2023 23:00,03772,WMO,SYNOP,1,708,1011,4,5,310,5,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,-2,1.3,69.4,1019.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/11/2023 23:01,NA,0,1
25/11/2023 00:00,03772,WMO,SYNOP,1,708,1011,4,5,290,6,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,-1.9,1.1,71.6,1019.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 00:03,NA,0,1
25/11/2023 01:00,03772,WMO,SYNOP,1,708,1011,4,5,310,4,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1022.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,0.6,74.8,1019.5,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 01:01,NA,0,1
25/11/2023 02:00,03772,WMO,SYNOP,1,708,1011,4,5,280,4,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,-1.9,0.5,76.1,1019.5,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 02:01,NA,0,1
25/11/2023 03:00,03772,WMO,SYNOP,1,708,1011,4,5,270,6,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-2.1,-0.6,83.2,1019.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 03:01,NA,0,1
25/11/2023 04:00,03772,WMO,SYNOP,1,708,1011,4,5,280,6,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,-1.9,0.3,78.6,1019.5,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 04:01,NA,0,1
25/11/2023 05:00,03772,WMO,SYNOP,1,708,1011,4,5,290,7,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,-2.1,0.1,78.8,1019.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 05:01,NA,0,1
25/11/2023 06:00,03772,WMO,SYNOP,1,708,1011,4,5,270,5,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.1,-0.2,80.1,1019.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 06:03,NA,0,1
25/11/2023 07:00,03772,WMO,SYNOP,1,708,1011,4,5,270,4,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-2.8,-1.1,82.1,1019.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/11/2023 07:01,NA,0,1
